,Ticker,Price,NumberSharesToBuy,OneYearPriceReturn,OneYearReturnPercentile,SixMonthPriceReturn,SixMonthReturnPercentile,ThreeMonthPriceReturn,ThreeMonthReturnPercentile,OneMonthPriceReturn,OneMonthReturnPercentile,HQM Score
34,AWK,154.5399932861328,N/A,0.04061026935421527,N/A,0.05037160460050872,N/A,0.023138250854388726,N/A,0.023647029453293267,N/A,N/A
35,AMP,341.0,N/A,0.15682041192495644,N/A,0.283457997169794,N/A,0.03145022395082073,N/A,0.00729625507225264,N/A,N/A
36,ABC,161.42999267578125,N/A,0.14681895904873052,N/A,0.10828710876732046,N/A,-0.05134189314011792,N/A,-0.0017932756785358508,N/A,N/A
37,AME,144.0800018310547,N/A,0.11767938019775236,N/A,0.20301425402952372,N/A,0.013224546996330688,N/A,0.007200270935500817,N/A,N/A
38,AMGN,259.70001220703125,N/A,0.18289826999816167,N/A,0.09657984762554707,N/A,-0.08698053131374016,N/A,-0.004866417625517967,N/A,N/A
39,APH,79.44000244140625,N/A,0.056976815834451404,N/A,0.0862920257216545,N/A,-0.009630751138476265,N/A,0.00671649670130946,N/A,N/A
40,ADI,168.86000061035156,N/A,0.07341141031210907,N/A,0.12471484257724785,N/A,-0.013369129847984579,N/A,-0.004715330864610133,N/A,N/A
41,ANSS,257.6000061035156,N/A,-0.20540422541230594,N/A,0.03745470373522001,N/A,0.012976810901123587,N/A,-0.012232073073676679,N/A,N/A
42,AON,324.3399963378906,N/A,0.11647296595872843,N/A,0.16367984795479024,N/A,0.05209548988642428,N/A,-0.00506148638275086,N/A,N/A
43,APA,44.060001373291016,N/A,0.25897793367458166,N/A,0.13963555153511498,N/A,-0.054316480583670945,N/A,-0.023252382130270338,N/A,N/A
44,AAPL,142.52999877929688,N/A,-0.13179973233226083,N/A,-0.0906707078506853,N/A,-0.03555744893150683,N/A,0.01006305834316001,N/A,N/A
45,AMAT,112.98999786376953,N/A,-0.15024085591552389,N/A,0.207130566203091,N/A,0.03344089572821007,N/A,-0.010248824113590828,N/A,N/A
46,APTV,106.0199966430664,N/A,-0.1809332923100137,N/A,0.13475325159763668,N/A,-0.0060935739855308285,N/A,-0.012389397763944184,N/A,N/A
47,ANET,121.7699966430664,N/A,-0.007822102889341705,N/A,0.015765761035622234,N/A,-0.1258435464798807,N/A,0.021903263685338067,N/A,N/A
48,AJG,197.00999450683594,N/A,0.2601547586060696,N/A,0.09088639350783352,N/A,-0.008006100442166809,N/A,0.005768784949231888,N/A,N/A
49,AIZ,128.83999633789062,N/A,-0.22735264133206726,N/A,-0.1792071251284485,N/A,0.010402819908685515,N/A,-0.007701787031768226,N/A,N/A
50,T,19.15999984741211,N/A,0.13645903298871964,N/A,0.12781576200241745,N/A,0.008126039263629564,N/A,0.017626754089964117,N/A,N/A
51,ATO,114.8499984741211,N/A,0.07193519462945024,N/A,0.0252304749741813,N/A,-0.038508965201497956,N/A,0.011716013657369339,N/A,N/A
52,ADSK,206.42999267578125,N/A,-0.06266177777540667,N/A,0.02324768045461418,N/A,0.022183688018015874,N/A,-0.023001565454025357,N/A,N/A
53,ADP,239.14999389648438,N/A,0.19204755736843346,N/A,-0.012531446434882024,N/A,-0.0902219431287929,N/A,-0.007511673169615025,N/A,N/A
54,AZO,2341.56005859375,N/A,0.25661296893636515,N/A,0.10492122147155554,N/A,-0.09206666979691741,N/A,0.009745790370228437,N/A,N/A
55,AVB,173.08999633789062,N/A,-0.2503672290771944,N/A,-0.12239551218621549,N/A,-0.00048259320582428407,N/A,0.016024863335044975,N/A,N/A
56,AVY,189.89999389648438,N/A,0.0953267017350914,N/A,0.04248578520159888,N/A,-0.01387679979195616,N/A,-0.010422095172545184,N/A,N/A
57,BKR,30.149999618530273,N/A,0.053201409786822314,N/A,0.21071483745178615,N/A,0.04596347180074868,N/A,-0.01438380293765358,N/A,N/A
58,BAC,34.56999969482422,N/A,-0.1996621071145175,N/A,0.041392820341450406,N/A,-0.08131803831890547,N/A,0.007284382349155509,N/A,N/A
59,BBWI,45.279998779296875,N/A,-0.13440203311839014,N/A,0.22683308493243565,N/A,0.07225664609364463,N/A,-0.008973514111082418,N/A,N/A
60,BAX,44.90999984741211,N/A,-0.46219647590728546,N/A,-0.21039751397243614,N/A,-0.20145806352976559,N/A,-0.005095249121537913,N/A,N/A
61,BDX,245.75,N/A,-0.05862581516640588,N/A,-0.019522586938037167,N/A,-0.010745671363680142,N/A,-0.015345788135891138,N/A,N/A
62,BBY,83.62999725341797,N/A,-0.0956046582640756,N/A,0.21058437771956406,N/A,-0.008917306755822555,N/A,-0.007241223003566995,N/A,N/A
63,BIO,457.0,N/A,-0.26992142635594213,N/A,-0.057809681780765836,N/A,0.1019748967140638,N/A,-0.021497105946451663,N/A,N/A
64,TECH,80.1500015258789,N/A,-0.23287432261245444,N/A,-0.03196845587602468,N/A,-0.05598286980849576,N/A,-0.02600558228022379,N/A,N/A
65,BIIB,291.8800048828125,N/A,0.3832520377292208,N/A,0.49390929260074484,N/A,-0.04354952308598632,N/A,-0.0001712321249028587,N/A,N/A
66,BLK,752.0700073242188,N/A,0.03979211102713807,N/A,0.14484327793877733,N/A,0.05761818655768484,N/A,0.005414277274967443,N/A,N/A
67,BK,49.459999084472656,N/A,-0.03824088317530803,N/A,0.2107914887767568,N/A,0.0857719003752071,N/A,0.010071625450799562,N/A,N/A
68,BA,211.97999572753906,N/A,0.032336610051955976,N/A,0.3228080856632703,N/A,0.18504019421517212,N/A,0.009572769896415808,N/A,N/A
69,BKNG,2402.340087890625,N/A,0.10592247112009437,N/A,0.28069474672270495,N/A,0.155276705042497,N/A,0.0003164623876370456,N/A,N/A
70,BWA,44.52000045776367,N/A,0.10403079307842523,N/A,0.19100112603028097,N/A,0.05154641683245394,N/A,-0.003357907260580982,N/A,N/A
71,BXP,70.8499984741211,N/A,-0.3934783210706867,N/A,-0.08289691742512952,N/A,-0.002326359661821606,N/A,-0.004496272348702253,N/A,N/A
72,BSX,45.84000015258789,N/A,0.03780851376210175,N/A,0.13718676732571372,N/A,0.012591113078428641,N/A,-0.00021806590765420487,N/A,N/A
73,BMY,72.33999633789062,N/A,0.08524467526949853,N/A,0.0898611028096681,N/A,-0.091775106735066,N/A,-0.004746212461156307,N/A,N/A
74,AVGO,585.030029296875,N/A,0.027926948162845838,N/A,0.191837350822658,N/A,0.07056124447428795,N/A,0.0058456826255852135,N/A,N/A
75,BR,150.25999450683594,N/A,0.04688934531668931,N/A,-0.11394164656620681,N/A,0.01276925070552324,N/A,0.0007992215110916884,N/A,N/A
76,BRO,58.709999084472656,N/A,-0.12571272952600432,N/A,-0.06538661165957145,N/A,-0.012836577723351835,N/A,-0.05245319638512485,N/A,N/A
77,CHRW,99.08999633789062,N/A,0.04704878527764046,N/A,-0.1223872827307943,N/A,-0.005220402261566678,N/A,0.010503761013061623,N/A,N/A
78,CDNS,182.3800048828125,N/A,0.20438495479093555,N/A,0.049548255732626896,N/A,0.06010237154265884,N/A,-0.005615826611041403,N/A,N/A
79,CZR,51.09000015258789,N/A,-0.39315834812874584,N/A,0.18483305700663563,N/A,0.005510702061190265,N/A,0.014898688870215346,N/A,N/A
80,CPB,51.400001525878906,N/A,0.17815862705394284,N/A,0.03497556621701132,N/A,-0.03594848003894498,N/A,0.003114417353663926,N/A,N/A
81,COF,106.51000213623047,N/A,-0.290585910198372,N/A,0.018223162352592456,N/A,0.03781046454697931,N/A,-0.005694553722096748,N/A,N/A
82,CAH,74.8499984741211,N/A,0.43032317693273897,N/A,0.07304842124467084,N/A,-0.06036233568474073,N/A,-0.008346646194930618,N/A,N/A
83,KMX,66.72000122070312,N/A,-0.3897374910520525,N/A,-0.2455902376878967,N/A,-0.03806227460232221,N/A,-0.009059863266930899,N/A,N/A
84,CCL,10.680000305175781,N/A,-0.4746679613745482,N/A,0.12896408690372294,N/A,0.07552869858514304,N/A,-0.0037313396321503886,N/A,N/A
85,CARR,43.70000076293945,N/A,-0.01003815032907867,N/A,0.12664382437378668,N/A,-0.009560042146701265,N/A,0.009704297492806017,N/A,N/A
86,CTLT,49.56999969482422,N/A,-0.5142101210302793,N/A,-0.4367045489224521,N/A,-0.011170982672234568,N/A,-0.05742537457693963,N/A,N/A
87,CAT,257.6099853515625,N/A,0.40549986126261595,N/A,0.41070042241478066,N/A,0.09487135654172019,N/A,0.02429181484039101,N/A,N/A
88,CBOE,121.56999969482422,N/A,0.03649073873210509,N/A,0.030516219690343724,N/A,-0.04154838217613628,N/A,-0.011867016979263277,N/A,N/A
89,CBRE,83.19999694824219,N/A,-0.1409396152910242,N/A,0.05369804854269963,N/A,0.04522611235088775,N/A,-0.021981929626077156,N/A,N/A
90,CDW,197.13999938964844,N/A,0.1568013400513783,N/A,0.16165963154584978,N/A,0.04834065453988375,N/A,-0.014152131888678981,N/A,N/A
91,CE,122.33000183105469,N/A,-0.101618506009796,N/A,0.11158262327469912,N/A,0.14007454195548275,N/A,-0.005042660696026671,N/A,N/A
92,CNC,75.76000213623047,N/A,-0.08303074778868073,N/A,-0.155783330291154,N/A,-0.12969558322490332,N/A,-0.00039581447334075773,N/A,N/A
93,CNP,30.190000534057617,N/A,0.13005520746224233,N/A,-0.031234295222369094,N/A,-0.023538704610596064,N/A,0.006333351135253906,N/A,N/A
94,CDAY,73.02999877929688,N/A,0.001645797711704962,N/A,0.2245137412253647,N/A,0.06706598734885015,N/A,0.003297126813448571,N/A,N/A
95,CF,84.94000244140625,N/A,0.06284219022748004,N/A,-0.1725668633171792,N/A,-0.21183351004667936,N/A,-0.006781971754288881,N/A,N/A
96,CRL,246.25999450683594,N/A,-0.15421077273848305,N/A,0.19980508894926158,N/A,0.07739417515756801,N/A,-0.024905992749613214,N/A,N/A
97,SCHW,79.25,N/A,-0.05120188454254036,N/A,0.12361274478095219,N/A,-0.03719943463555191,N/A,0.019554825388166164,N/A,N/A
98,CHTR,392.0299987792969,N/A,-0.34854933747577477,N/A,-0.049923674623143455,N/A,0.0018911554555833892,N/A,-0.010050278750993338,N/A,N/A
99,CVX,180.8300018310547,N/A,0.30099881886811797,N/A,0.16338456101427865,N/A,-0.0058981537746070276,N/A,0.0009409839781873478,N/A,N/A
100,CMG,1595.0899658203125,N/A,0.047093571000833945,N/A,-0.0010709437346695424,N/A,-0.019588678198831096,N/A,-0.0014148494695384376,N/A,N/A
101,CB,228.35000610351562,N/A,0.13955528765247352,N/A,0.2177530303771287,N/A,0.04388865482325564,N/A,0.02128901043690543,N/A,N/A
102,CHD,82.72000122070312,N/A,-0.14447791993331485,N/A,-0.0053376651386881965,N/A,0.013963195251309084,N/A,-0.008391236677139783,N/A,N/A
103,CI,308.989990234375,N/A,0.3209583584342998,N/A,0.09812312295213271,N/A,-0.0572796838190205,N/A,0.0026607936233643604,N/A,N/A
104,CINF,105.5,N/A,-0.11940640201365929,N/A,0.10277297468951031,N/A,-0.04300144995208466,N/A,0.0029470249206090403,N/A,N/A
105,CTAS,440.239990234375,N/A,0.1852328262318809,N/A,0.08781873618997735,N/A,-0.04416917571045512,N/A,0.005642235152455792,N/A,N/A
106,CSCO,47.810001373291016,N/A,-0.11397696868419437,N/A,0.08764847648479956,N/A,-0.03073210086612367,N/A,0.014568442887269382,N/A,N/A
107,C,51.41999816894531,N/A,-0.09696019440006474,N/A,0.06566388934347495,N/A,0.07446920785396054,N/A,-0.010773400889239846,N/A,N/A
108,CFG,41.81999969482422,N/A,-0.17677084354904768,N/A,0.16484501724179335,N/A,-0.002975468595150833,N/A,-0.01414423620980584,N/A,N/A
109,CLX,140.97999572753906,N/A,-0.009288870169202046,N/A,-0.014888416575842247,N/A,-0.051597702548756785,N/A,-0.013159770928044332,N/A,N/A
110,CME,173.1300048828125,N/A,-0.2331790871570307,N/A,-0.08155479191915398,N/A,0.012806283296416908,N/A,-0.007054345740040328,N/A,N/A
111,CMS,61.790000915527344,N/A,-0.0066955040705677085,N/A,-0.07153733206954156,N/A,0.020015707780867892,N/A,0.0012964160142860445,N/A,N/A
112,KO,60.54999923706055,N/A,0.001629077750537436,N/A,-0.004634244534299216,N/A,-0.04135466652042926,N/A,0.005312961933526477,N/A,N/A
113,CTSH,63.91999816894531,N/A,-0.2463807824680751,N/A,0.020491320803852377,N/A,0.03217841420871827,N/A,-0.0049813154649043685,N/A,N/A
114,CL,75.94000244140625,N/A,0.011624690143436022,N/A,-0.016474940565237926,N/A,-0.013711769545481974,N/A,0.012153849376546027,N/A,N/A
115,CMCSA,39.75,N/A,-0.12493890659687827,N/A,0.11676023887438132,N/A,0.09332136651320976,N/A,-0.004985184433299202,N/A,N/A
116,CMA,71.16000366210938,N/A,-0.22784884948279502,N/A,-0.09715614005250134,N/A,0.0021958496764893226,N/A,-0.011117223909691547,N/A,N/A
117,CAG,37.2599983215332,N/A,0.095154403833691,N/A,0.10416281608016228,N/A,-0.009967039732539157,N/A,-0.0045418643402754776,N/A,N/A
118,COP,118.80999755859375,N/A,0.31538887841018737,N/A,0.11723372900460312,N/A,-0.028353012526299237,N/A,-0.010988093939931077,N/A,N/A
119,ED,94.05000305175781,N/A,0.13525469119521413,N/A,-0.02145938213922268,N/A,-0.032138262978916914,N/A,0.005344735261241715,N/A,N/A
120,STZ,227.5,N/A,0.06915352559983845,N/A,-0.06911869138770708,N/A,-0.11302423218387823,N/A,0.015625,N/A,N/A
121,CPRT,65.0999984741211,N/A,0.05957031134797335,N/A,0.08817380098471156,N/A,-0.021935083203502185,N/A,0.0037002445499704165,N/A,N/A
122,GLW,35.810001373291016,N/A,-0.08628208931747322,N/A,0.06022926551210563,N/A,0.05775383438676291,N/A,-0.008307926668230154,N/A,N/A
123,CTVA,62.5099983215332,N/A,0.2135679396773095,N/A,0.02241471652370707,N/A,-0.06715081219017925,N/A,0.009854552190911851,N/A,N/A
124,COST,492.1099853515625,N/A,-0.04592674109704941,N/A,-0.055739581049605844,N/A,-0.0874177369465693,N/A,-0.0010150017556854098,N/A,N/A
125,CTRA,25.200000762939453,N/A,0.18136967105097268,N/A,-0.14559883804021462,N/A,-0.07473077879285532,N/A,-0.02249805695336947,N/A,N/A
126,CCI,145.30999755859375,N/A,-0.09487994634881482,N/A,-0.13256605084220385,N/A,0.03864671704678615,N/A,0.0036607182191291973,N/A,N/A
127,CSX,31.860000610351562,N/A,-0.048757305953521395,N/A,0.012916341611982185,N/A,-0.02230576834244586,N/A,-0.005928194422210227,N/A,N/A
128,CMI,247.86000061035156,N/A,0.24724860559647208,N/A,0.16608106884828505,N/A,-0.006901600817771865,N/A,0.02054599412643101,N/A,N/A
129,CVS,86.0199966430664,N/A,-0.15004377252939635,N/A,-0.11220602705174755,N/A,-0.14984176238048857,N/A,-0.0067187451271147995,N/A,N/A
130,DHI,97.0,N/A,0.14928326089513133,N/A,0.3714525862873338,N/A,0.13119533527696792,N/A,0.013795983388524443,N/A,N/A
131,DHR,271.5799865722656,N/A,-0.006549707941812525,N/A,0.008104705384981719,N/A,-0.00573489885383583,N/A,-0.01956683547918547,N/A,N/A
132,DRI,145.97999572753906,N/A,0.04251722882137012,N/A,0.20072852397398117,N/A,0.0013724334515790677,N/A,-0.006132778806186882,N/A,N/A
133,DVA,77.30999755859375,N/A,-0.31444533244696954,N/A,-0.09356317588549593,N/A,0.04855545963193683,N/A,-0.03483147276749005,N/A,N/A
134,DE,416.6700134277344,N/A,0.17164471509525087,N/A,0.14772091944148247,N/A,-0.05252700883536912,N/A,0.017906916390826297,N/A,N/A
135,DAL,38.79999923706055,N/A,-0.02805608675493474,N/A,0.24879303566662173,N/A,0.09697484898942875,N/A,-0.007164856214813129,N/A,N/A
136,XRAY,35.88999938964844,N/A,-0.327539580636944,N/A,0.10428110238577164,N/A,0.19085912725962795,N/A,-0.040630859769137904,N/A,N/A
137,DVN,63.970001220703125,N/A,0.16059480948380325,N/A,-0.05319307025725688,N/A,-0.04612464202694913,N/A,-0.02722020768519931,N/A,N/A
138,DXCM,106.02999877929688,N/A,0.024667177320538823,N/A,0.28974577253490325,N/A,-0.08814929573102959,N/A,-0.0034774693728931777,N/A,N/A
139,FANG,147.24000549316406,N/A,0.137753538559674,N/A,0.1461529160290256,N/A,0.008374205865894203,N/A,-0.014127891021906655,N/A,N/A
140,DLR,107.0,N/A,-0.17463920231682636,N/A,-0.11592851811300557,N/A,-0.037985655154513055,N/A,-0.0020518673586868504,N/A,N/A
141,DFS,111.48999786376953,N/A,-0.07763633002291769,N/A,0.12208706476963847,N/A,0.0346256368255271,N/A,0.010880378441208663,N/A,N/A
142,DISH,14.279999732971191,N/A,-0.553191484917503,N/A,-0.17694527844376184,N/A,-0.11028034817611115,N/A,-0.019230815836259366,N/A,N/A
143,DG,234.1199951171875,N/A,0.191298089129444,N/A,-0.009436357077061216,N/A,-0.0822890128257617,N/A,0.013199410119415687,N/A,N/A
144,DLTR,146.52000427246094,N/A,0.03125001678058671,N/A,0.07989395770814056,N/A,-0.02508476400351087,N/A,-0.029604616584410288,N/A,N/A
145,D,62.47999954223633,N/A,-0.18593619422432073,N/A,-0.221385874791819,N/A,0.03371831007427369,N/A,-0.007781509750164898,N/A,N/A
146,DPZ,339.3399963378906,N/A,-0.20544658331811919,N/A,-0.08178717796056624,N/A,-0.1243931795623105,N/A,-0.0176871201425196,N/A,N/A
147,DOV,143.2100067138672,N/A,-0.07360194048451704,N/A,0.15479215605019073,N/A,0.012546394656578398,N/A,0.010513727634278311,N/A,N/A
148,DOW,58.20000076293945,N/A,0.03726370841817835,N/A,0.17263715639900765,N/A,0.15799544066431045,N/A,0.0027567168312932415,N/A,N/A
149,DTE,113.43000030517578,N/A,-0.03943582712877991,N/A,-0.1167330683918164,N/A,-0.014353286349338856,N/A,-0.002988453440473453,N/A,N/A
150,DUK,101.37000274658203,N/A,0.049121484647596594,N/A,-0.03316026162103429,N/A,0.02492729461930428,N/A,0.003762797216067948,N/A,N/A
151,DD,74.94000244140625,N/A,-0.012211326166172145,N/A,0.3533125484025322,N/A,0.06790955771474172,N/A,-0.0047808844058626985,N/A,N/A
152,DXC,28.010000228881836,N/A,-0.17690269663122873,N/A,0.13034703199088477,N/A,-0.05594876451444413,N/A,-0.03877828361135853,N/A,N/A
153,EMN,90.61000061035156,N/A,-0.2094087044542094,N/A,0.013885004577511562,N/A,0.05552830522886023,N/A,-0.002861253751202824,N/A,N/A
154,ETN,161.69000244140625,N/A,0.07104505599212746,N/A,0.19590527347552356,N/A,-0.0056764514624646125,N/A,0.017430180621548903,N/A,N/A
155,EBAY,46.689998626708984,N/A,-0.1286122322892322,N/A,0.06864423353967852,N/A,0.03269942644886061,N/A,-0.02035252253060582,N/A,N/A
156,ECL,153.6699981689453,N/A,-0.11618036879216026,N/A,-0.0554959549928062,N/A,0.029416553861948695,N/A,-0.004018375423983012,N/A,N/A
157,EIX,67.81999969482422,N/A,0.11761423331089757,N/A,0.023917430537477857,N/A,0.02908212684541685,N/A,0.011785781439866985,N/A,N/A
158,EW,77.11000061035156,N/A,-0.31378482935298296,N/A,-0.1441731196865733,N/A,-0.0018122898336367314,N/A,-0.03684732748190711,N/A,N/A
159,EA,127.48999786376953,N/A,-0.01443290152567844,N/A,0.007854213578952416,N/A,-0.023711485363006553,N/A,0.0006278486724817969,N/A,N/A
160,LLY,346.3900146484375,N/A,0.40477809862078623,N/A,0.15689093412162833,N/A,-0.06393152276927959,N/A,0.012214790034580526,N/A,N/A
161,EMR,89.4800033569336,N/A,-0.014541332794460477,N/A,0.10747917844456151,N/A,-0.06032381881318032,N/A,0.005393296145321278,N/A,N/A
162,ENPH,219.47000122070312,N/A,0.31655672008707486,N/A,-0.2338011473603531,N/A,-0.3154184356102321,N/A,-0.03926633306267752,N/A,N/A
163,ETR,107.2699966430664,N/A,0.05721121556830216,N/A,-0.05226213959237026,N/A,-0.06809749650621723,N/A,0.004871162932706382,N/A,N/A
164,EOG,132.75999450683594,N/A,0.2417861303541896,N/A,0.1350140289156903,N/A,-0.04744596710702855,N/A,-0.004285645456681369,N/A,N/A
165,EFX,221.97999572753906,N/A,0.024696949515663705,N/A,0.18081375825920146,N/A,0.12692525783976985,N/A,-0.0007202829861753887,N/A,N/A
166,EQIX,719.6199951171875,N/A,0.03268866570214397,N/A,0.10482429549055859,N/A,0.04702590218786402,N/A,0.004606862518465324,N/A,N/A
167,EQR,62.599998474121094,N/A,-0.23969137339414118,N/A,-0.127625873013966,N/A,-0.024657362617559648,N/A,0.016233766635888994,N/A,N/A
168,ESS,218.57000732421875,N/A,-0.2871086656072654,N/A,-0.1592811944845312,N/A,0.0020756886566353724,N/A,0.007838853900064112,N/A,N/A
169,EL,277.1600036621094,N/A,-0.055384233908289685,N/A,0.09539981069874717,N/A,0.17903381707109123,N/A,0.009727179579315688,N/A,N/A
170,ETSY,136.67999267578125,N/A,-0.11756734963925755,N/A,0.2941955485831548,N/A,0.03474900798807853,N/A,-0.01753883357565473,N/A,N/A
171,RE,343.5,N/A,0.17848709243554595,N/A,0.291004130687265,N/A,0.021654618573046555,N/A,0.013543407654814509,N/A,N/A
172,EVRG,61.349998474121094,N/A,0.019311644599215683,N/A,-0.0880985904951298,N/A,0.04693773394525274,N/A,0.020119705632736115,N/A,N/A
173,ES,80.25,N/A,0.010735668702898604,N/A,-0.09196825898617536,N/A,-0.02424759378900483,N/A,0.004506203693853185,N/A,N/A
174,EXC,41.5099983215332,N/A,0.006551615338372321,N/A,-0.03931078899589604,N/A,0.012131235552737879,N/A,-0.007412754078268978,N/A,N/A
175,EXPE,115.16999816894531,N/A,-0.4127275620289498,N/A,0.12196781740826387,N/A,0.07796707334873304,N/A,-0.004838893733210372,N/A,N/A
176,EXPD,108.3499984741211,N/A,0.06092331133343752,N/A,0.05931630871780864,N/A,-0.06089040780655851,N/A,-0.004410579333433628,N/A,N/A
177,EXR,152.08999633789062,N/A,-0.16340094311354378,N/A,-0.221379209870236,N/A,-0.044483320684016024,N/A,0.005354293793824386,N/A,N/A
178,XOM,113.80999755859375,N/A,0.5088606457978071,N/A,0.21185177771466487,N/A,0.03041311077084755,N/A,0.009311771926846313,N/A,N/A
179,FFIV,146.47000122070312,N/A,-0.27074933149260505,N/A,-0.06742643895648767,N/A,-0.05264859554695223,N/A,-0.00879747590289599,N/A,N/A
